eventID,AfterInhMATRIX5,PrescaleMATRIX5,RawMATRIX4,RawTriggers,label
476824,56623,23,1954756,12110886,4
476825,76750,32,2594490,13370867,3
476826,80614,34,2427195,13371889,3
476827,82627,34,2407467,13485520,3
476828,54965,23,2021167,12196557,2
476829,65771,27,2241039,12661556,1
476830,67818,29,2193697,12824854,1
476831,65186,27,2268748,12659352,1
476832,65577,27,2304248,12721932,1
476833,66303,28,2280307,12698948,1
476834,65004,27,2349873,12685666,1
476835,69113,28,2188190,12916095,1
476836,66719,28,2278405,12829951,1
476837,66837,28,2384189,12879557,1
476838,68057,28,2258713,12782709,1
476839,56063,24,1998568,12090746,2
476840,77075,32,2536409,13397130,3
476841,77976,32,2558998,13328285,3
476842,54449,23,2045338,12050931,4
476843,70404,29,2360316,12911437,5
476844,65408,27,2275572,12681989,6
476845,67293,28,2349540,12961386,7
476846,64756,27,2276633,12567070,6
476847,53253,23,2016035,11857969,4
476848,74578,31,2508685,12898578,3
476849,74957,31,2541529,13061673,3
476850,73872,31,2532218,12957781,3
476851,54186,22,2055053,11872024,2
476852,66381,28,2251988,12754323,1
476853,65221,27,2251616,12680667,1
476854,67134,28,2164734,12760348,1
476855,68222,28,2200672,12977074,1
476856,68466,29,2213395,12925488,1
476857,64059,26,2308168,12437206,1
476858,65979,28,2191457,12519668,1
476859,65974,27,2334345,12656466,1
476860,64420,27,2355065,12756692,1
476861,68292,29,2201983,12931356,1
476862,53525,22,2119476,11884642,2
476863,78562,33,2546231,13388798,3
476864,77419,32,2555737,13235543,3
476865,54364,23,2010126,11946511,4
476866,68400,28,2424478,12896811,5
476867,64723,27,2298647,12493643,6
476868,61394,25,2485984,12334059,7
476869,61803,26,2417605,12408274,6
476870,53335,22,2018078,11815790,4
476871,72895,31,2691557,13076390,3
476872,74614,31,2632349,13068429,3
476873,74134,31,2640177,12861761,3
476874,52436,22,2171316,11760156,2
476875,62410,26,2316322,12426320,1
476876,61347,25,2417221,12280968,1
476877,61049,25,2089672,12034643,1
476880,68885,28,2161918,12957725,1
476881,68450,29,2231606,12775785,1
476882,66540,27,2223266,12987639,1
476883,66340,28,2344168,13414482,1
476884,69989,29,2512152,13474036,1
476885,56391,23,1981843,12184170,2
476886,81868,35,2380522,13485135,3
476887,81488,34,3221748,15170123,3
476888,54389,22,1974202,12061479,4
476889,70475,30,2361044,13043342,5
476890,64592,27,2306674,12654246,6
476891,65435,27,2474924,12822144,7
476892,66008,27,2263076,12603358,6
476893,52154,22,1804523,11462151,4
476894,77698,32,2405637,13170940,3
476895,75649,32,2604643,13086227,3
476896,75605,31,2625712,13156974,3
476897,53608,23,2076697,11913350,2
476898,64410,26,2347408,12446793,1
476899,67373,28,2193765,12788245,1
476900,69583,29,2189846,12798142,1
476902,69907,30,2096015,13113423,1
476903,67103,27,2295304,12890784,1
476904,69392,29,2092109,12966690,1
476905,70130,29,2167527,13169192,1
476906,68170,29,2210688,12886698,1
476907,66776,28,2185214,12765792,1
476908,57575,24,1934875,12201474,2
476909,77266,32,2425062,13384930,3
476910,79021,33,2480927,13368452,3
476911,56684,23,1940319,12152764,4
476912,70401,30,2308983,12879643,5
476913,65822,27,2106121,12796954,6
476914,68725,29,2153360,12830613,7
476915,65706,27,2176846,12771670,6
476916,55603,23,1871232,12005244,4
476917,83399,35,2331383,13594500,3
476918,80507,33,2369904,13468470,3
476919,82171,35,2311730,13495856,3
476920,54466,22,1995539,11979021,2
476922,67738,28,2259840,12914818,1
476923,66301,28,2309792,12852848,1
476924,69595,29,2091756,13028722,1
476925,65950,27,2326457,12831448,1
476926,69789,29,2196184,13033030,1
476927,69769,29,2179333,12970809,1
476928,67857,29,2260396,13008213,1
476929,66389,27,2293524,12770508,1
476930,68646,29,2171938,12907372,1
476931,54405,22,2016938,12127407,2
476932,78530,33,2545488,13437636,3
476933,79450,33,2472155,13372674,3
476934,55979,24,1919335,12191533,4
476935,70437,29,2289040,12940674,5
476936,67092,28,2284696,12823999,6
476937,69335,29,2205936,12765809,7
476938,69783,29,2132372,12914949,6
476940,79691,33,2407411,13410862,3
476941,75387,31,2561772,12997479,3
476942,82375,35,2329797,13399359,3
476943,56067,23,1922977,12110875,2
476944,66755,28,2230011,12765167,1
476945,68737,28,2183827,13042831,1
476946,69200,29,2111491,12837623,1
476947,71379,30,2094245,12977419,1
476948,66294,27,2293073,12659149,1
476949,66896,28,2209393,12692962,1
476950,70373,29,2105268,12970700,1
476951,65880,28,2341661,12690740,1
476952,66722,28,2178956,12680420,1
476953,66473,27,2318419,12700855,1
476954,54058,23,2046021,11848592,2
476955,80605,33,2456622,13432661,3
476956,79997,34,2431978,13412490,3
476957,55265,23,1978793,12107292,4
476958,70070,29,2265879,12711833,5
476959,65228,27,2315741,12764701,6
476960,67547,28,2237331,12598162,7
476961,64923,27,2229078,12656730,6
476962,55781,23,1921196,11910121,4
476963,77757,33,2469362,13254705,3
476964,76042,31,2499822,13247301,3
476965,78298,33,2487459,13376427,3
476966,52566,22,2150159,11825236,2
476967,68483,28,2181354,12778465,1
476968,66073,28,2241035,12741243,1
476969,67706,28,2245211,12988688,1
476970,67180,28,2239856,12944203,1
476971,68788,29,2227975,13068245,1
476972,69369,28,2200402,13092175,1
476973,68124,29,2223043,12777763,1
476974,68135,28,2191639,12933646,1
476975,67359,28,2201988,12838035,1
476976,68290,29,2160525,12724763,1
476977,50280,21,2153650,11704784,2
476978,79371,33,2354869,13273225,3
476979,80526,33,2308541,13439844,3
476980,57037,24,1885138,12132491,4
476981,69228,29,2368437,12776374,5
476982,65681,27,2237470,12784003,6
476983,64389,27,2355771,12561706,7
476984,64721,27,2259409,12578873,6
476985,54717,23,1954886,11871216,4
476986,78306,32,2448944,13120905,3
476987,78483,33,2499557,13204871,3
476988,79524,33,2344557,13317120,3
476989,55910,23,1943805,12024860,2
476990,69485,29,2135355,12890380,1
476991,71345,30,2116868,13103572,1
476992,67480,28,2279257,12930806,1
476993,67788,28,2196473,12744604,1
476994,67563,28,2312056,12879639,1
476995,66005,28,2216861,12749775,1
476996,69244,29,2146350,12994388,1
476997,67267,28,2302068,12892574,1
476999,67896,28,2179110,12874371,1
477000,53487,22,1939764,11797174,2
477001,78481,33,2479285,13127849,3
477002,78854,33,2407670,13204143,3
477003,57142,23,1858041,12113825,4
477004,71480,30,2272136,13080965,5
477005,66891,28,2162478,12802298,6
477006,67160,28,2246859,12779569,7
477007,67735,28,2179047,12752199,6
477008,53208,22,2103717,11955181,4
477009,78549,33,2475122,13341469,3
477010,81411,34,2319924,13314310,3
477011,83977,35,2306326,13567180,3
477012,56886,23,2031342,12376722,2
477013,69180,29,2185506,12885503,1
477014,67818,28,2249832,12931458,1
477015,69953,30,2193684,13031823,1
477016,66122,27,2270867,12791582,1
477017,68172,28,2154702,12694793,1
477018,68634,29,2175943,12680109,1
477019,65480,27,2347046,12633013,1
477020,67300,28,2251253,12940198,1
477021,66766,28,2248170,12661702,1
477022,67555,28,2174017,12706827,1
477023,57156,24,1883685,12084392,2
477024,78485,33,2489493,13381991,3
477025,82161,34,2421137,13551371,3
477026,53330,22,2066945,12004905,4
477027,70041,29,2277217,12615387,5
477028,65657,28,2320079,12622824,6
477029,65680,27,2366183,12733233,7
477030,66336,28,2215270,12574460,6
477031,54784,22,2016422,12048881,4
477032,81621,34,2319748,13528519,3
477033,81340,34,2326031,13433332,3
477034,78465,33,2455403,13341769,3
477035,56132,23,1918637,12150768,2
477036,69121,29,2089524,12626722,1
477037,68807,29,2121763,12877941,1
477038,67279,28,2176959,12711277,1
477039,66011,27,2322007,12713740,1
477040,69551,29,2108147,12924214,1
477041,65338,27,2310645,12704117,1
477042,64087,27,2333417,12599438,1
477043,67748,28,2091297,12750735,1
477044,68752,29,2193826,12831591,1
477045,65679,27,2260867,12679664,1
477046,54655,23,2046367,12065020,2
477047,78470,33,2482241,13195681,3
477048,80273,33,2410849,13309153,3
477063,68265,28,2157679,12580932,1
477064,69021,29,2227066,12830854,1
477065,67482,28,2337412,12973303,1
477066,65599,27,2265728,12557103,1
477067,68588,29,2097886,12738405,1
477068,66949,28,2190224,12465028,1
477069,54604,23,2059462,12022366,2
477070,79022,33,2514287,13364779,3
477071,82290,34,2354936,13459022,3
477072,54487,22,2043310,12256481,4
477073,69607,29,2432380,12921835,5
477074,66694,28,2338678,12599771,6
477075,71122,30,2212382,12960709,7
477076,67100,28,2157911,12718288,6
477077,56048,23,2000551,12110188,4
477078,75756,32,2292471,13078471,3
477079,77385,32,2569714,13078700,3
477080,78890,33,2507998,13353392,3
477081,53064,22,2089782,11877837,2
477082,64745,27,2262249,12655832,1
477083,66243,27,2352945,12752109,1
477084,66641,28,2211455,12798171,1
477085,66348,28,2068164,12358871,1
477086,65251,27,2290573,12709517,1
477087,67024,28,1973445,12551374,1
477088,65784,27,2343904,12820878,1
477089,69045,29,2189521,13027380,1
477090,65464,27,2244874,12799551,1
477099,59835,25,1897282,11599522,6
477100,52617,22,1817451,11402297,4
477101,72500,30,2184609,12251116,3
477103,74012,31,2207232,12509637,3
477104,54202,22,2073353,11988485,2
477105,67358,28,2152503,12737254,1
477106,67459,29,2206259,12706262,1
477107,70237,29,2190049,12928682,1
477108,65548,27,2368949,12564106,1
477109,64687,27,2335724,12333838,1
477110,59373,25,2104847,11921579,1
477111,66600,27,2085095,12492519,1
477112,65936,28,2179935,12688316,1
477113,68741,28,2076690,12835924,1
477114,68159,29,2051935,12685312,1
477115,55329,23,1826583,11832957,2
477116,78887,33,2443013,13355460,3
477117,77622,32,2349747,13134903,3
477118,57621,24,1892185,12168501,4
477119,66711,28,2543373,12504695,5
477120,67485,28,1986600,12492483,6
477121,64974,27,2213809,12419681,7
477122,68926,29,2135812,12670472,6
477123,51176,21,1840872,11313234,4
477124,79598,33,2410158,13152829,3
477125,78405,33,2405218,13233367,3
477133,69612,28,2017001,12777125,1
477134,68463,29,2154692,12849897,1
477135,67118,28,2245829,12642830,1
477136,67111,28,2179283,12779823,1
477137,69972,29,2133497,12914733,1
477138,56899,24,1967106,12216002,2
477139,77463,32,2232089,12996397,3
477140,83447,35,2312203,13658050,3
477141,55948,23,1975525,12047224,4
477142,72891,30,2203174,12750784,5
477143,62897,26,2021401,12164645,6
477144,62708,26,2399013,12404703,7
477145,61153,26,1972400,11738385,6
477146,53879,22,1707502,11579361,4
477147,72872,31,2034378,12074438,3
477148,71425,29,2157888,12206691,3
477149,73787,31,2194828,12504829,3
477150,51482,21,1794216,11366306,2
477151,61949,26,1912264,11928724,1
477152,65796,28,2228834,12530286,1
477153,61316,25,2450436,12265174,1
477154,66162,28,2282829,12596103,1
477155,69496,29,2166722,12791920,1
477156,67730,28,2205463,12712312,1
477157,66811,28,2304788,12607222,1
477158,59247,24,1942244,11456496,1
477159,59707,25,1884036,11800642,1
477160,60544,25,1930588,11733559,1
477161,50300,21,1741992,11048197,2
477162,71362,30,2170512,12193865,3
477163,75031,31,2584049,12921966,3
477164,54386,23,1876163,11756617,4
477166,66578,27,2186531,12631937,6
477167,63659,27,2320524,12286900,7
477168,55305,23,1816177,11090966,6
477169,41603,17,1547404,9581469,4
477170,74704,31,2436438,12945403,3
477171,60679,26,2058028,11178592,3
477172,78068,32,2453312,13039484,3
477173,41863,18,1641156,9773109,2
477174,65505,27,2304740,12653343,1
477175,67238,28,1981743,12376597,1
477177,66515,27,2375918,12990487,1
477178,65101,27,2363695,12715721,1
477179,64751,27,2344065,12845145,1
477180,67164,28,2249527,12798181,1
477181,64433,27,2381113,12516342,1
477182,65345,27,2353504,12642026,1
477183,64888,27,2304127,12438211,1
477185,71487,30,2548573,12515976,3
477186,72053,30,2452506,12536704,3
477187,49124,21,2032042,11302403,4
477188,68527,28,2130226,12493992,5
477189,62333,26,2270899,12236335,6
477190,66242,28,2249526,12510133,7
477191,65375,27,2104820,12445883,6
477192,52317,22,1982906,11668271,4
477193,77092,32,2563022,13249321,3
477194,74480,31,2608285,13077037,3
477201,65991,27,2146241,12433429,1
477202,66637,28,2318524,12755363,1
477203,64680,27,2413351,12850446,1
477204,68524,28,2172902,12769722,1
477205,65798,27,2272959,12563708,1
477209,80080,34,2549973,13254809,3
477210,50704,21,2027611,11405541,4
477211,65290,27,2510157,12425695,5
477212,65275,27,2321834,12524887,6
477213,65398,28,2334479,12275935,7
477214,65521,27,2294167,12607487,6
477215,54651,22,2005483,12023834,4
477216,78216,33,2413417,13056342,3
477217,76807,32,2465398,13099101,3
477218,79543,33,2444049,13231530,3
477219,56494,24,1946540,12122559,2
477220,65370,27,2265860,12414554,1
477222,61141,25,2187247,12084545,1
477223,64823,27,2266912,12617664,1
477224,63899,27,2356011,12538697,1
477225,63609,26,2423735,12643243,1
477226,64573,27,2312250,12481105,1
477227,63086,26,2335674,12561077,1
477228,64570,27,2271640,12377980,1
477229,61562,26,2192279,12116193,1
477230,53991,22,2093849,11886793,2
477231,77591,33,2441145,13064734,3
477232,76862,32,2492673,13125444,3
477233,55294,23,1987143,11886940,4
477234,69476,29,2378919,12788010,5
477235,65843,27,2302212,12617525,6
477236,66425,28,2246303,12486802,7
477237,59081,24,2220609,11921485,6
477238,53909,23,2095821,11759946,4
477239,74664,31,2694354,13219478,3
477240,73604,30,2660200,13086013,3
477241,76259,32,2653755,13256206,3
477242,52421,22,2079573,11812179,2
477243,64590,27,2348209,12607513,1
477244,64297,27,2356241,12604959,1
477245,67323,28,2267034,12761329,1
477246,67712,28,2185807,12834286,1
477247,65517,27,2302781,12569256,1
477248,66216,28,2286265,12669107,1
477249,64780,27,2301216,12681944,1
477250,68349,28,2228508,12968720,1
477251,70882,29,2157689,12944998,1
477252,68004,29,2264325,12833063,1
477253,56518,23,1972968,12199391,2
477254,79057,33,2443186,13510385,3
477255,75348,32,2597646,13008200,3
477256,54152,22,2031663,12009096,4
477259,64652,27,2379563,12886241,7
477260,66233,27,2273400,12697359,6
477261,55762,23,2059748,11911093,4
477264,77783,32,2458159,13146504,3
477265,52659,22,2109233,11909686,2
477266,66772,28,2242432,12648748,1
477267,66082,27,2230807,12677709,1
477268,64194,27,2305507,12394308,1
477269,66155,27,2177944,12694825,1
477270,62613,26,1974666,12043992,1
477271,66978,28,2262996,12541075,1
477272,66178,28,2272108,12768186,1
477273,67386,28,2225633,12698292,1
477274,68921,28,2145771,12918674,1
477275,64103,27,2299644,12386814,1
477276,55334,23,2001109,12049050,2
477277,77659,32,2500115,13131450,3
477278,80620,34,2400145,13141639,3
477279,53293,22,2087502,11775923,4
477280,66098,28,2200121,12230753,5
477281,65593,27,2185707,12493306,6
477282,68904,29,2267471,12796569,7
477283,68276,28,2147909,12740996,6
477284,55081,23,2007803,12121450,4
477285,78563,33,2513578,13501789,3
477286,78749,33,2537992,13370846,3
477288,54298,22,1961971,11867589,2
477289,61616,26,2385158,12266838,1
477290,67989,28,2135361,12734474,1
477291,65937,27,2207153,12424433,1
477292,66939,28,2213872,12656698,1
477293,65080,27,2195403,12585720,1
477294,61683,26,2142322,11924584,1
477295,63515,26,2104830,12196774,1
477297,62059,26,2139411,12109690,1
477298,62399,26,2156920,12193840,1
477299,52262,22,1802731,11401652,2
477300,74074,31,2344048,12774685,3
477301,75940,31,2227483,12555125,3
477302,52053,22,1854389,11321074,4
477303,68050,28,2115849,12389415,5
477304,61659,26,2055989,11924227,6
477305,62053,26,2097278,11910394,7
477306,63254,26,1915573,12080172,6
477307,51562,21,1820605,11436152,4
477308,76322,32,2205299,12699923,3
477309,74781,31,2284104,12915945,3
477310,76060,32,2245429,12779769,3
477311,52861,22,1862564,11602824,2
477312,64245,27,2020447,12152741,1
477313,63140,26,2032862,12181424,1
477314,61980,26,2207706,12048756,1
477315,63763,26,2050068,12216650,1
477316,61765,26,2054371,11893617,1
477317,63989,27,2232922,12394908,1
477318,66708,27,2250496,12709401,1
477319,67630,29,2183748,12612748,1
477320,68024,28,2165645,12695937,1
477324,78839,33,2321856,13185339,3
477328,65599,27,2278615,12282455,7
477329,66680,28,2161885,12509398,6
477330,55007,22,2027582,12135959,4
477331,80474,34,2331360,13268933,3
477332,81856,34,2355540,13175285,3
477333,80771,34,2322759,13317159,3
477334,55977,23,1940865,12122308,2
477335,66594,28,2211818,12676797,1
477336,67440,28,2179213,12605916,1
477337,66461,27,2129874,12672679,1
477338,66294,28,2206436,12643938,1
477339,68115,28,2081055,12630810,1
477340,64269,27,2222548,12424028,1
477341,61580,26,2371129,12413015,1
477342,64096,26,2179529,12267115,1
477343,68101,29,2112951,12693338,1
477344,68805,28,2131779,12559762,1
477345,53617,23,1967658,11790269,2
477346,74556,31,2493484,12575375,3
477347,73352,30,2498352,12809184,3
477349,68598,29,2258906,12477115,5
477350,64003,27,2199469,12435443,6
477351,63634,26,2339607,12492916,7
477352,67219,28,2135889,12627077,6
477353,56354,23,1853402,11818714,4
477354,79755,34,2314253,13135419,3
477355,76888,32,2421497,12912804,3
477356,81388,34,2330635,13215098,3
477357,56430,23,1982565,11984597,2
477358,69602,29,2206692,12899897,1
477359,62397,26,2052309,11921087,1
477360,65759,27,2272407,12643399,1
477361,68410,29,2204317,12589386,1
477362,66764,28,2184269,12458391,1
477363,66854,27,2198138,12616629,1
477364,68981,29,2277362,12822533,1
477365,68873,29,2199120,12894532,1
477366,68480,28,2112745,12751149,1
477367,69410,29,2137123,12824793,1
477368,54956,23,1975504,12189948,2
477369,80608,34,2398474,13308442,3
477370,80166,33,2390179,13502518,3
477371,58483,24,1900324,12137607,4
477372,69428,29,2430778,12692337,5
477373,64668,27,2258538,12341453,6
477374,65090,27,2469371,12406432,7
477375,66382,28,2170425,12440459,6
477376,53945,22,1946691,11733416,4
477377,77125,32,2369791,12999031,3
477378,81345,34,2245362,13252297,3
477379,80128,34,2304638,13109660,3
477380,54993,23,1825081,11784073,2
477383,63007,27,2290513,12260076,1
477384,65054,27,2215953,12490053,1
477385,67121,28,2237882,12613252,1
477386,67887,28,2091290,12824932,1
477389,69648,29,2112473,12848876,1
477390,63911,27,2270961,12477919,1
477391,56546,24,1900007,12064923,2
477392,83055,34,2254166,13458504,3
477393,80970,34,2367687,13107368,3
477394,56538,23,1935334,12012036,4
477395,68330,29,2366382,12590786,5
477396,64598,27,2254759,12364414,6
477397,67017,28,2274730,12593423,7
477398,66591,27,2163319,12581280,6
477399,51795,22,1963717,11569468,4
477400,79257,33,2383678,13103276,3
477401,80257,33,2428219,13214908,3
477402,76910,32,2553233,12992168,3
477403,55709,24,2020091,12015842,2
477404,65749,27,2225812,12592106,1
477405,66974,28,2192745,12608308,1
477406,65683,27,2279075,12542160,1
477407,68952,29,2175833,12846473,1
477408,69186,29,2134477,12708188,1
477409,67232,28,2180445,12570104,1
477410,67571,28,2101155,12660491,1
477411,64193,26,2192416,12366396,1
477412,69403,29,2051446,12716952,1
477413,66617,28,2143207,12626031,1
477414,54223,22,1821992,11614855,2
477415,74216,31,2437697,12987877,3
477416,74708,32,2386958,12783607,3
477417,52436,21,1935126,11566453,4
477418,68659,29,2186928,12500813,5
477419,64102,27,2163928,12247519,6
477420,62931,26,2284653,12227932,7
477421,68079,28,2093708,12606230,6
477422,53525,22,1943155,11679984,4
477423,79371,33,2366261,13130648,3
477424,79623,34,2421688,13143139,3
477425,76890,32,2459647,13151102,3
477426,50498,21,2198602,11632916,2
477427,68070,28,2164594,12584035,1
477428,68482,29,2213471,12719861,1
477429,66698,27,2296798,12485421,1
477430,66946,28,2191770,12521326,1
477431,66441,28,2142532,12464593,1
477432,68279,28,2142307,12844557,1
477433,70044,29,2165672,12844161,1
477434,65048,27,2277355,12515731,1
477435,69289,29,2276477,12830743,1
477436,67400,28,2140436,12591016,1
477437,56647,24,1926636,11942763,2
477438,77387,32,2499623,13223254,3
477439,78367,33,2542842,13209897,3
477440,56435,23,1897359,12075191,4
477441,70567,30,2319340,12859406,5
477442,67843,28,2124281,12808495,6
477443,66064,27,2202300,12522957,7
477444,66847,28,2153596,12669442,6
477445,53578,22,1924796,11667323,4
477446,82373,35,2359352,13437036,3
477449,52977,22,1856161,11488804,2
477450,68396,28,2052756,12784506,1
477451,65751,27,2137232,12392705,1
477452,61655,26,2130786,12066999,1
477453,64280,27,2042921,12242607,1
477454,64272,27,2040393,12113624,1
477455,65246,27,1994139,12439833,1
477456,68062,28,1961832,12634453,1
477457,65336,27,2003001,12286306,1
477458,64348,27,2027870,12295963,1
477459,63742,27,1961969,12163501,1
477460,56207,23,1900413,12001262,2
477461,79385,33,2385134,13271833,3
477462,79548,33,2333250,13076872,3
477463,54420,23,1941143,11779135,4
477464,66649,28,2392262,12398751,5
477465,69193,28,2149407,12764401,6
477466,64284,27,1947646,12131196,7
477467,68501,29,2194022,12702503,6
477468,54630,22,1989897,11941286,4
477469,82540,35,2313893,13457157,3
477471,78206,32,2483315,13273469,3
477472,55415,23,1968395,11995232,2
477473,64651,27,2299143,12676108,1
477474,67992,29,2177802,12732748,1
477475,66921,27,2153378,12783128,1
477476,68499,29,2124093,12740409,1
477477,68471,28,2163844,12742429,1
477478,69963,29,2107887,12620514,1
477479,68141,29,2100272,12571377,1
477480,65093,27,2052370,12143271,1
477481,67743,28,2164211,12480572,1
477482,69378,29,2117097,12808734,1
477483,53222,22,1897614,11688604,2
477485,79914,33,2396090,13338770,3
477486,53780,23,2018447,11813839,4
477487,71654,29,2254340,12879564,5
477488,64713,27,2258678,12597311,6
477489,67755,28,2278860,12602625,7
477490,65778,28,2168628,12468008,6
477491,56659,23,1929378,12138008,4
477493,77490,33,2413370,13069824,3
477494,82280,34,2216389,13281380,3
477495,55370,23,1811256,11813803,2
477496,64934,27,2061997,12188933,1
477497,66698,28,2206867,12788379,1
477498,66332,27,2219490,12484975,1
477499,63989,27,2289578,12243905,1
477500,65243,27,2159455,12457833,1
477501,66028,28,2201842,12522593,1
477502,67271,28,2262228,12682643,1
477503,67736,28,2151969,12474468,1
477504,69483,29,2123356,12750546,1
477505,71910,30,2060167,13117087,1
477506,55718,23,1926890,11942174,2
477509,56040,23,1880585,12072995,4
477510,68883,28,2417017,12720377,5
477511,66038,28,2171362,12489546,6
477512,66981,28,2289737,12635066,7
477513,65425,27,2153193,12389766,6
477514,53293,22,1992741,11722465,4
477515,79420,33,2370750,13039020,3
477516,73149,31,2526653,12854554,3
477517,80214,33,2314931,13117570,3
477518,53791,23,1997341,11619764,2
477519,65663,27,2206945,12413773,1
477520,68244,28,2163440,12688630,1
477521,66445,28,2271712,12434327,1
477522,65425,27,2238566,12491476,1
477523,68490,29,2136924,12764689,1
477524,68051,28,2143149,12718847,1
477525,66538,28,2204538,12607273,1
477526,66473,27,2167647,12550689,1
477527,67816,29,2141965,12655494,1
477528,65883,27,2184284,12564586,1
477529,57005,24,1846654,12032846,2
477530,81758,34,2350347,13244152,3
477531,83270,35,2298080,13433041,3
477532,55462,23,2042825,12015274,4
477533,70633,29,2307744,12723631,5
477534,67151,28,2037155,12467658,6
477535,67246,28,2237393,12584618,7
477536,65895,27,2231263,12538774,6
477537,55952,24,1931035,11997043,4
477538,76339,31,2186989,12670162,3
477539,78089,33,2507534,13050648,3
477540,79636,33,2446013,13198256,3
477541,56552,24,1897014,11929823,2
477542,67211,28,2245634,12537457,1
477543,67755,28,2212512,12906609,1
477544,66079,27,2092430,12313457,1
477545,70808,30,2075365,12860302,1
477546,67885,28,2188232,12670779,1
477547,67659,28,2226275,12792678,1
477548,67625,28,2162057,12648808,1
477549,67255,28,2173114,12537605,1
477550,68062,29,2242508,12831781,1
477551,69292,28,2144987,12748217,1
477552,53762,23,1812067,11707869,2
477553,74516,31,2261294,12617657,3
477554,78787,33,2381058,13119616,3
477555,56947,23,1812193,11912987,4
477556,68044,29,2349959,12590912,5
477557,68015,28,1999877,12480047,6
477560,58168,24,1831952,12120252,4
477561,75586,31,2207533,12843522,3
477562,79428,34,2408590,13154714,3
477563,78455,32,2233186,12932174,3
477564,55094,23,1963911,11991644,2
477565,64851,27,2016431,12248598,1
477566,68709,29,2091404,12838635,1
477567,67005,28,2165769,12619853,1
477570,67626,28,2106096,12491227,1
477571,66079,28,2178385,12513138,1
477572,68805,28,2113804,12717286,1
477573,67336,28,2140556,12564507,1
477574,68837,29,2089445,12584900,1
477575,55778,23,1880698,11929997,2
477576,79411,33,2341960,12985989,3
477577,80165,34,2377502,13287102,3
477578,55494,23,1875359,11915193,4
477579,70565,29,2162226,12521551,5
477580,68084,28,2170673,12729868,6
477581,67419,28,2171833,12626228,7
477582,70261,30,2107350,12775619,6
477583,52659,22,1989804,11674425,4
477584,79521,33,2378024,12971615,3
477585,76371,32,2552530,12925256,3
477586,79167,33,2352373,13023557,3
477587,53852,22,1861328,11602609,2
477588,69195,29,2143357,12775343,1
477589,70154,29,2083503,12963507,1
477590,67792,28,2220484,12770686,1
477591,70320,30,2082255,12886671,1
477592,68074,28,2177218,12668612,1
477593,70076,29,2147401,12828467,1
477594,67640,28,2176169,12632997,1
477595,66438,28,2289042,12644206,1
477596,64876,27,2246494,12522936,1
477597,67121,28,2296330,12556680,1
477598,55179,23,1957524,11986625,2
477599,80517,33,2470925,13419402,3
477600,74914,32,2603968,13111395,3
477601,56131,23,1951119,11836924,4
477603,64871,27,2193931,12301292,6
477604,67216,28,2278791,12505905,7
477605,66789,28,2300432,12623847,6
477606,55448,23,1976795,11876048,4
477607,80850,33,2372802,13274265,3
477608,82538,35,2386706,13468003,3
477609,79852,33,2403886,13265517,3
477610,55886,23,1970865,11906429,2
477611,67030,28,2091238,12518638,1
477612,70034,29,2133237,12735157,1
477613,63083,27,2149482,12087939,1
477614,67527,28,2023705,12386470,1
477615,65108,27,2089658,12386043,1
477616,67462,28,2068623,12594086,1
477617,62453,26,2256060,12281263,1
477618,70693,29,2125947,12988943,1
477619,69456,29,2114537,12849060,1
477620,65753,28,2241372,12465077,1
477621,56410,23,1946433,11993730,2
477622,80059,33,2453446,13283260,3
477623,79791,34,2424833,13415133,3
477624,55193,23,1941715,11868284,4
477627,65652,27,2306402,12405756,7
477628,65252,27,2258890,12357556,6
477631,77238,32,2593050,12962299,3
477632,75561,32,2552597,12938823,3
477633,53031,22,2110278,11648787,2
477634,61750,25,2448410,12309241,1
477635,64483,27,2339814,12403174,1
477636,65841,28,2372100,12653812,1
477637,70364,29,2201344,12893163,1
477638,67671,28,2248584,12843882,1
477639,69443,29,2159017,12817254,1
477640,65229,27,2191250,12445723,1
477641,69363,29,2164665,12903595,1
477642,68585,29,2116052,12696285,1
477643,69342,28,2199768,12796054,1
477644,56010,24,1960851,12042676,2
477645,80940,33,2315936,13184108,3
477646,80137,34,2473395,13275649,3
477647,58226,24,1881069,11969223,4
477648,69978,29,2362208,12710982,5
477649,68870,29,2144652,12759926,6
477650,66741,28,2270828,12573537,7
477651,67777,28,2217526,12716411,6
477653,81860,34,2255542,13360490,3
477654,80661,34,2310123,13379961,3
477655,80924,33,2320124,13230791,3
477656,55468,24,2049863,12064770,2
477657,69405,28,2136044,12918973,1
477658,69549,29,2167103,12982770,1
477659,70258,30,2164591,12853199,1
477660,69303,28,2257496,12864063,1
477661,67112,28,2264199,12689084,1
477662,69029,29,2105081,12613124,1
477663,66965,28,2247568,12951213,1
477664,67883,28,2239411,12727261,1
477665,69580,29,2162896,12880618,1
477666,66655,28,2203379,12612328,1
477667,54858,23,2020535,12010098,2
477668,77170,32,2509067,13179354,3
477669,80563,34,2434720,13308409,3
477670,54749,22,2030174,11900328,4
477671,73765,31,2264821,12997373,5
477672,68696,29,2082178,12689385,6
477673,66511,27,2240066,12630933,7
477674,67134,28,2265359,12657523,6
477675,56277,24,1950935,12077539,4
477676,83251,34,2316020,13412815,3
477677,82863,35,2392863,13249064,3
477678,83339,35,2335613,13305530,3
477679,55422,23,1983563,11906828,2
477682,69298,29,2136002,12572486,1
477683,70283,29,2165411,12849009,1
